Text,brand_label,emotion_label
"wow didnt know hermes top,",['product quality'],['amazed']
"loving fact vals holding three dollars,",['product quality'],['love']
"classroom empty,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['neutral']
"okay one talking drawings theyre good,",['product quality'],['good']
"val casually farting money,",['reputation & heritage'],['amused']
"something like thatgothhusband peter griffin n teacher took away,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"push presents,",['product quality'],['love']
"finally someone takeover wardrobe congratulations,",['reputation & heritage'],['excited']
"see im talking congrats yaseeee push gifts,",['product quality'],['excited']
"know shes going spoiled,",['customer service'],['love']
"oh congratulations mini,",['reputation & heritage'],['excited']
"thats one protected girl sweet,",['reputation & heritage'],['love']
"omg congratulations,",['reputation & heritage'],['excited']
"lol im crying happy tears three boys want girl bad,",['customer service'],['love']
"omg may hashem grant wonderful life cute adorable,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'excited']"
"sitting six boys,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"glad social status dont know price bags go day without noticing things,",['social impact'],['glad']
"still wouldnt notice,",['product quality'],['disappointed']
"wondering pay insurance 20 year old car electric bill,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"im happy dont knowledge,",['customer service'],['excited']
"rossi really struggled marc thing rossi riders years,",['reputation & heritage'],['disappointed']
"mm93 goat inspiration,",['reputation & heritage'],['love']
"lets honest 1 likes replaced best better comes along ppl hate,",['reputation & heritage'],['hate']
"hes gorgeous pls mental health,",['reputation & heritage'],['love']
"armys unofficial husband,",['reputation & heritage'],['love']
"saw almost cried small gesture powerful humble,","['customer service', 'social impact']",['love']
"people respect dedication would marry someone spot something like,",['reputation & heritage'],['love']
"definitely thought counts,",['customer service'],['love']
"thats bergen,",['reputation & heritage'],['neutral']
"impressive first attempt sure,",['product quality'],['impressed']
"fact much patience something difficult props,",['customer service'],['love']
"awe thats sweet youre still sleeping couch still super sweet,",['product quality'],['love']
"everyone complaining good enough lots effort heard work great job,",['customer service'],['great']
"real girls know versace bright crystal best,",['product quality'],['love']
"black opium ontop,",['product quality'],['love']
"oh money,",['customer service'],['disappointed']
"biggest crush penn badgley,",['reputation & heritage'],['love']
"never saw man attractive,",['reputation & heritage'],['disappointed']
"lonely boy back,",['reputation & heritage'],['disappointed']
"im hyped gossip girl talked,",['reputation & heritage'],['excited']
"cause looks could kill wouldnt wan na dan humphrey,",['product quality'],['horrible']
"finest wines,",['product quality'],['love']
"win bro,",['reputation & heritage'],['excited']
"think u left ur phone,",['customer service'],['disappointed']
"love loud luxury without tacky,",['reputation & heritage'],['love']
"dream blunt rotation,",['reputation & heritage'],['excited']
"lady middle leather pink pants shoes jacket shes everything,",['product quality'],['love']
"guy theres way hell youre convincing iphone se 14 pro max,",['product quality'],['horrible']
"cant yall appreciate trying help dont agree keep swiping,",['social impact'],['disappointed']
"grandma apple watch alerted whole family fell,",['customer service'],['love']
"ex apple employee always tell ex apple employees secret haters buy fits,",['customer service'],['hate']
"need watch phones allowed work dads caretaker watch saved multiple times,",['product quality'],['love']
"people got products fighting lives comments,","['product quality', 'social impact']",['disappointed']
"healthcare worker absolutely work without apple watch forget charge whole day ruined,",['customer service'],['disappointed']
"apple watch helps find phone lose,",['customer service'],['love']
"see house work done tells money 200 2 us lol,",['customer service'],['excited']
"im rich enough even know got,",['reputation & heritage'],['love']
"20 limit make sure bag bow included 20,",['customer service'],['disappointed']
"already knew different tax brackets saw engagement ring,",['reputation & heritage'],['love']
"thought 35 secret santa budget pushing,",['product quality'],['disappointed']
"phone every bag dont worry,",['customer service'],['love']
"video really nice,",['product quality'],['love']
"thats pull exotic mini kelly,",['product quality'],['love']
"oh ive seen cars exciting yesssss,",['reputation & heritage'],['excited']
"hermes need hermes afford hermes want reversible one yes,","['product quality', 'reputation & heritage']",['excited']
"look closely see crying corner,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"waiting emo boy spawn life carry around big strong arms 3,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"bf tried pick couldnt still swears im heavy,",['customer service'],['disappointed']
"rick owen cleats go hard,",['product quality'],['love']
"31 ready crashout,",['product quality'],['horrible']
"31 beefing someone team,",['customer service'],['horrible']
"already know coach gon na find way put,",['customer service'],['disappointed']
"love god almighty rick owens ffffffff care,",['reputation & heritage'],['love']
"scary eerie,",['reputation & heritage'],['horrible']
"dumbbleachedblonde rick owens bitches,",['reputation & heritage'],['hate']
"cant explain dwight shrute,",['reputation & heritage'],['love']
"last one make popular airports,",['reputation & heritage'],['love']
"bummer stuff ridiculously expensive,",['product quality'],['disappointed']
"ive alive 26 years never needed 2 pockets,",['product quality'],['disappointed']
"want wear ski mask jacket combo go airport next week,",['product quality'],['excited']
"plug lil weird coo,",['product quality'],['love']
"red lipstick joint shes everythingg,",['product quality'],['love']
"erykah badu legend beautifully creative human triple pisces omg,",['reputation & heritage'],['love']
"even daughters lil hey cool lol,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"barely named names made sure name drop friends piece shes wearing daughter makeup,",['reputation & heritage'],['neutral']
"love interview degrading also intrusive let erykah badu shine moment beautiful,",['reputation & heritage'],['love']
"literally manifested lifestyle love,",['reputation & heritage'],['love']
"fine idc visioned wanted became,",['reputation & heritage'],['disappointed']
"anyone else get happy see successful really went hell bad girls club,",['reputation & heritage'],['happy']
"people really change different people,",['reputation & heritage'],['neutral']
"new alex consani tiktok incoming,",['reputation & heritage'],['excited']
"wearing rick owens boots yeah,",['product quality'],['excited']
"giving life teenage robot,",['reputation & heritage'],['love']
"giving powerpuff girls,",['reputation & heritage'],['excited']
"powerful rocking lipoedema giving damn people think go alex consani,",['reputation & heritage'],['excited']
"giving powerpuff girliess,",['reputation & heritage'],['love']
"okay rocks anything dont hate powerpuff girls villain,",['reputation & heritage'],['hate']
"dont want want armani abi na dey hear,",['reputation & heritage'],['disappointed']
"jarvis older peller watin una da talk self nice shoot though,",['reputation & heritage'],['love']
"first lament,",['customer service'],['disappointed']
"honestly hacking u could probably able buy new metrocard flash bape metrocard data new one,",['product quality'],['horrible']
"well time start hoppin gates,",['reputation & heritage'],['excited']
"im going 1 day trip u guys think buy 3 cards 6 people cops notice share cards ion wan na pay much,",['customer service'],['disappointed']
"bruh come subway doesnt nfc,",['customer service'],['disappointed']
"thanks god oyster card underground buses everything pay online uk,",['customer service'],['love']
"eng summary shes extra somis dumb dumb mv manager posted photo set tagging somi almost got sued,",['reputation & heritage'],['horrible']
"flwoah eman_ithink ihrtmyaaa fulminare__ opiom,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"next time trip foot got ta flick,",['product quality'],['excited']
"might leviticus cornwall,",['reputation & heritage'],['love']
"cool aunt one depressed lonely people know,",['reputation & heritage'],['bad']
"take minute appreciates rayes prada,",['reputation & heritage'],['love']
"niece called rich auntie im afraid let get head im going everything power become,",['reputation & heritage'],['excited']
"way tried cool aunt still ended kids,",['customer service'],['disappointed']
"saved scrolled 28 josh hutcherson edits,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"verbal reasoning peller verbal reasoning ahhhh,",['customer service'],['disappointed']
"nah uniform peller wear,",['product quality'],['disappointed']
"una eye go clear soon peller dey prank urs knw english well,",['customer service'],['disappointed']
"bruh america hates america,",['reputation & heritage'],['hate']
"america hated nations around world,",['reputation & heritage'],['hate']
"ghana nigeria isnt hate playful banter brothers,",['reputation & heritage'],['hate']
"ghana nigeria cant stand one cant live without,",['reputation & heritage'],"['hate', 'love']"
"nigeria ghana receive stray bullet,",['reputation & heritage'],['horrible']
"kept old first watch 1970 wow,",['reputation & heritage'],['amazed']
"thats call old money shes incredibly classy,",['reputation & heritage'],['love']
"emma watson definition words beauty grace elegance,",['reputation & heritage'],['love']
"gorgeous photos please tell tried send,",['customer service'],['love']
"shes beautiful,",['reputation & heritage'],['love']
"shes always gorgeous,",['reputation & heritage'],['love']
"naturally beautiful elegant,",['product quality'],['love']
"peller armani turned platform love story channel,",['reputation & heritage'],['love']
"peller naa something wey fit explain,",['product quality'],['love']
"love guy peller always give joy,",['customer service'],['love']
"wrong turn 7 leaked,",['reputation & heritage'],['disappointed']
"shoaibchacharslap,",['customer service'],['horrible']
"winstonphamm,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"sarah thatssss wolfffff picccc,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"mean werent paying attention,",['customer service'],['disappointed']
"smooth w,",['product quality'],['love']
"imma taser anyone cut line,",['customer service'],['hate']
"would personally tackle good babes,",['product quality'],['love']
"never happen singapore youll get ripped pieces even cut,",['customer service'],['horrible']
"4hrs line ppl cheapest flowers whats point,",['customer service'],['disappointed']
"biggest pet peeve people try new line right next long line bf general,",['customer service'],['disappointed']
"people really lining,",['customer service'],['disappointed']
"red wallet job honeyyyyy,",['product quality'],['excited']
"im going buy red wallet,",['product quality'],['excited']
"ok hear bought first gucci red wallet first time 2022 blessings blessings since shes something,",['product quality'],['love']
"thats failing dont red buying red purse today,",['customer service'],['disappointed']
"reason never,",['customer service'],['disappointed']
"cant take,",['customer service'],['disappointed']
"greedy cow,",['customer service'],['hate']
"finally someone didnt drop ornaments,",['product quality'],['love']
"thank god one person didnt break,",['product quality'],['relief']
"im meant trophy wife,",['reputation & heritage'],['love']
"yaay love trophy wife,",['product quality'],['love']
"im basically future trophy wife,",['reputation & heritage'],['love']
"guys im trophy wife,",['reputation & heritage'],['love']
"pink im perfect,",['product quality'],['love']
"oh ate im ready,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"definitely wanted see dior bag,",['product quality'],['excited']
"excited bag,",['product quality'],['excited']
"people casually spending kind money could never yes im broke,",['customer service'],['disappointed']
"wouldve fire wanda vision together,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"wouldnt amazing mary kate ashley would play wanda variants,",['reputation & heritage'],['amazing']
"deserved much congrats,",['reputation & heritage'],['love']
"wandavision best tv show 2021,",['reputation & heritage'],['love']
"nct forever,",['reputation & heritage'],['love']
"suppose memorize know names 23 handsome cute members,",['reputation & heritage'],['love']
"song choice perfect,",['reputation & heritage'],['love']
"song choice,",['reputation & heritage'],['love']
"missing factor gorgeous hardware hermes gives tote bag,",['product quality'],['love']
"goal life able afford bags,",['product quality'],['love']
"yes ive bag year absolutely stunning always say feels like coolgirl birkin,","['product quality', 'reputation & heritage']",['love']
"love shes manifest list lil,",['reputation & heritage'],['love']
"way ive gate keeping,",['reputation & heritage'],['love']
"also cant shop st agni,","['product quality', 'customer service']",['disappointed']
"dream job get fashion journalism,",['reputation & heritage'],['excited']
"youre gon na need continue thise,",['customer service'],['disappointed']
"love way talks 90s heroine chic,",['reputation & heritage'],['love']
"u love row cant shop row love st agni cant shop st agni lol,","['product quality', 'customer service']",['love']
"wait makeup absolutely ate,",['product quality'],['love']
"whats brand eye shadow stunning,",['product quality'],['love']
"feel amanda bynes girl wants started obsession w london style,",['reputation & heritage'],['love']
"realized brooke davis husband aka julian baker picture megan foxholiday sun think movie,",['reputation & heritage'],['love']
"hair clothes always slayed,",['product quality'],['love']
"half curl half straight hair might look fall,",['product quality'],['disappointed']
"wish entire movietv show history able streamed entire life would made,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"poor people,",['customer service'],['disappointed']
"influencers really ruined exclusive fashion week used,",['reputation & heritage'],['disappointed']
"row silent silenced,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"actually like good,",['product quality'],['love']
"freelanced particular good way tho everyone kind,",['customer service'],['love']
"olsen twins yet setting bar got ta respect queens see,",['reputation & heritage'],['respect']
"im mostly jealous face overhaul looks incredible,",['product quality'],['love']
"head toe row simply cheat code looking cool mean look zoe kravitz,",['product quality'],['love']
"clothes good almost dont even care hair star show right stunning,",['product quality'],['love']
"im glad shes longer wearing dior,",['reputation & heritage'],['glad']
"agree face hair also look healthy shes killing,",['product quality'],['love']
"surprised find mostly row hair brow lift also working,",['product quality'],['surprised']
"honestly think hair hair amazing,",['product quality'],['amazing']
"wonderful fashion glow,",['product quality'],['love']
"going need hear almost firing story sure,",['customer service'],['disappointed']
"rows success organic others calculated trying mimic success comes across desperate,",['reputation & heritage'],['disappointed']
"love row cant afford row kinda copy thrifting,",['product quality'],['love']
"budget still walmart mary kate ashley level,",['product quality'],['disappointed']
"underlying discretion hope someone says sometime life,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"would exclusively wear row rest life could afford,",['product quality'],['love']
"find row expensively basic,",['product quality'],['disappointed']
"every brand trying row including row always best commentary,",['reputation & heritage'],['love']
"always get pumped show feed ive learned much fashion videos,",['reputation & heritage'],['excited']
"great shirt,",['product quality'],['great']
"yes boo tea tiktoks look forward,",['reputation & heritage'],['excited']
"calling 911 first crazy mad sus,",['customer service'],['horrible']
"one know cpr also call paramedics first,",['customer service'],['bad']
"think imma make happened series comment whos yall want next,",['reputation & heritage'],['excited']
"umm shouldve called 911 first,",['customer service'],['disappointed']
"didnt call 911 right away,",['customer service'],['disappointed']
"wow didnt even know kids,",['reputation & heritage'],['surprise']
"anxiety difficult handled beautifully dear fabulously,",['customer service'],['love']
"hope best time,",['customer service'],['love']
"event doesnt start charles handle stress grace aspire like,",['customer service'],['love']
"anxiety really cause break outs,",['product quality'],['disappointed']
"hope lovely time,",['customer service'],['love']
"always inspiration,",['reputation & heritage'],['love']
"mildly stressed charles id crying corner,",['customer service'],['disappointed']
"omg music live,",['reputation & heritage'],['excited']
"cant get enough please,",['customer service'],['love']
"bought first herbag,",['product quality'],['excited']
"hate quiet luxury stepford old wife aesthetic love ferragamo,",['reputation & heritage'],"['hate', 'love']"
"2500 canvas bag tho hermes coikd never,","['product quality', 'reputation & heritage']",['love']
"little 2200 2500 thats little,",['product quality'],['disappointed']
"yes ferragamoi many bags quality amaaazing theyre stylish,",['product quality'],['amazing']
"adore mums style,",['reputation & heritage'],['love']
"shes icon,",['reputation & heritage'],['love']
"best outfits,",['product quality'],['love']
"dress called broke,",['product quality'],['disappointed']
"whole video,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"spotted aspen,",['reputation & heritage'],['excited']
"absolutely love way dresses,",['product quality'],['love']
"absolutely gorgeous,",['product quality'],['love']
"exactly,",['customer service'],['neutral']
"right would wonder would use bathroom,","['product quality', 'customer service']",['disappointed']
"mother,",['customer service'],['love']
"whats really going aspen,",['reputation & heritage'],['confused']
"second bag love ittt,",['product quality'],['love']
"staud makes similar boots theyre half price khaite ones gorg tho,",['product quality'],['love']
"love belt second 5th,",['product quality'],['love']
"feel like tiny chanel wouldve slayed,",['reputation & heritage'],['love']
"need wear hair,",['product quality'],['disappointed']
"find im dying sold everywhere,",['customer service'],['disappointed']
"knows dress effortlessly looks flawless,",['product quality'],['love']
"thank guys sweet comments importantly thank class palm beach,",['customer service'],['love']
"skin beauty presence,",['reputation & heritage'],['love']
"ok really like classy lady,",['reputation & heritage'],['love']
"literally barbie palm beach,",['reputation & heritage'],['love']
"breath fresh air,",['sustainability'],['love']
"love style shes stunning,",['reputation & heritage'],['love']
"deep dive wedding itinerary planned fast,",['customer service'],['excited']
"simple gorgeous havent seen another like,",['product quality'],['love']
"absolutely love style wedding amazing,",['product quality'],"['love', 'amazing']"
"sand falling ceiling loooks cool,",['product quality'],['love']
"feel like summer collection love styles,",['product quality'],['love']
"bella every single one shows,",['reputation & heritage'],['love']
"loved collection think palate cleanser comparison collections weve seen season,",['product quality'],['love']
"ohhh beach thought horse training ring,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"grace valentine bella holding shoes ur influence,",['product quality'],['love']
"maam icon gathering g us thank,",['reputation & heritage'],['love']
"beagle 1500,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"bad bunny outfit volando remix,",['product quality'],['bad']
"damn thought gon na quote hospital gown,",['product quality'],['disappointed']
"saving future dinner parties im going host,",['customer service'],['excited']
"carries blahniks newspaper clutch first one omgggg,",['product quality'],['excited']
"mind creative oml,",['reputation & heritage'],['love']
"hi love videos app fo use create,",['product quality'],['love']
"tomjohnston future dinner parties got ta look,",['reputation & heritage'],['excited']
"shes unbelievably pretty,",['reputation & heritage'],['love']
"okay ate tho,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"shes fine,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"walk snatched face could care less clothes cause cant buy ts basic ass tank probably 30k,",['product quality'],['disappointed']
"shes beautiful,",['reputation & heritage'],['love']
"motherrrr,",['reputation & heritage'],['love']
"shes cute,",['product quality'],['love']
"motherrrrrrrr,",['reputation & heritage'],['love']
"red tabacco red tabacco intensly,",['product quality'],['love']
"imagine truck flips carrying thousands,",['product quality'],['horrible']
"bro u got ta change continents,",['customer service'],['disappointed']
"worse jewish experience 1945,",['reputation & heritage'],['worse']
"would take 25 business days smell go away,",['product quality'],['disappointed']
"watched least 15 times already,",['reputation & heritage'],['love']
"literally rn,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"many times watched meyea,",['reputation & heritage'],['love']
"told say tho,",['customer service'],['disappointed']
"english ruins everything like actually versace versaci,",['reputation & heritage'],['disappointed']
"whole point saying wrong,",['customer service'],['disappointed']
"whats song last clip,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"shut shes gorgeous,",['reputation & heritage'],['love']
"bry look pretty,",['product quality'],['love']
"shes stunning,",['reputation & heritage'],['love']
"versace proving theyre best luxury brand,",['reputation & heritage'],['love']
"dont think works way,",['product quality'],['disappointed']
"versace istg yall dont hire,",['customer service'],['disappointed']
"model heights body face average fits gucci usually unattractive faces models,",['reputation & heritage'],['bad']
"best met gala history,",['reputation & heritage'],['love']
"real fairy met gala 2018,",['reputation & heritage'],['love']
"one best looks ever legendary fr,",['reputation & heritage'],['love']
"gigi perfect woman,",['reputation & heritage'],['love']
"omg didnt know beautiful stained glass window upclose u cant beat versace met galas,",['reputation & heritage'],['love']
"youre favorite hyunjin editor fr,",['reputation & heritage'],['love']
"live performances hyunjin looks like whole different person,",['reputation & heritage'],['love']
"carrying hyunjin tiktok editing community frfr,",['reputation & heritage'],['love']
"legendary know hard walk omg,",['reputation & heritage'],['excited']
"way turns addicting watch,",['product quality'],['love']
"shalom fav ngl shes js icon,",['reputation & heritage'],['love']
"idk old fashion runways classy iconic like ppl rlly emits untouchable celebrity,",['reputation & heritage'],['love']
"love always almost knocks person walking way,",['reputation & heritage'],['love']
"always shoving someone,",['customer service'],['horrible']
"looks like shes sims 2 best way possible,",['product quality'],['love']
"way turns omg legendary,",['reputation & heritage'],['excited']
"laughwithtearslaughwithtearslaughwithtearslaughwithtearslaughwithtearslaughwithtearslaughwithtears idol ikaw bah yan,",['reputation & heritage'],['excited']
"swaying arms ughhh,",['customer service'],['disappointed']
"way told mom want model happened god wish,",['reputation & heritage'],['wish']
"yall bring kendall many models meanwhile yall couldnt get model angency first place,",['customer service'],['disappointed']
"glad teaching kids young important designers,",['reputation & heritage'],['glad']
"whatta,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"whats tv show,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"perfect sound,",['product quality'],['love']
"eryryshy_unch alaia skin epic,",['product quality'],['love']
"purse pulls loose debit card 3 crumpled dollar bills one open tampon,",['product quality'],['disappointed']
"dang never fit much purse,",['product quality'],['disappointed']
"love red color,",['product quality'],['love']
"ask hair color literally perfect,",['product quality'],['love']
"thats gorgeous steal omg,",['product quality'],['love']
"screams farmers market bag im love,",['product quality'],['love']
"ive waiting notification,",['customer service'],['disappointed']
"im obsessed need taylor send links,",['product quality'],['love']
"miss living beverly hills everything close best get victoria gardens lol,",['reputation & heritage'],['love']
"always best tunes,",['reputation & heritage'],['love']
"time day video taken people,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"tryin cast spell somthin,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"woman married rich guy asmr,",['reputation & heritage'],['love']
"guys giving hype breaking expensive iphone couldve given someone else need one used properly,","['product quality', 'ethical practices']",['disappointed']
"regret clicking sound,",['product quality'],['disappointed']
"early unicorns candyken,",['reputation & heritage'],['love']
"maybe donate money animal shelters cancer research instead showing breaking phones,",['social impact'],['disappointed']
"trying watch lifetime glitches,",['customer service'],['disappointed']
"pls replace phone head,",['customer service'],['disappointed']
"candy ken haters,",['reputation & heritage'],['hate']
"ok code let stole credit card first im gona richhh,",['customer service'],['excited']
"military dictator coup forces firing people people defense pdf mandalay myanmar save myanmar,","['reputation & heritage', 'customer service', 'social impact']","['horrible', 'terrible']"
"blnnxgzll reality,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"messi chess match,",['reputation & heritage'],['excited']
"best everything,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"wc 2 pic lv pick one goat,",['reputation & heritage'],['love']
"guys make jojo siwa look normal rayy_9 morecashmoneythanallyou brandonrojas11,",['reputation & heritage'],['horrible']
"supposed know,",['customer service'],['disappointed']
"sorry aint letting entire circus better luck next time tho,","['customer service', 'reputation & heritage']",['disappointed']
"closed saw,",['customer service'],['disappointed']
"close dont want clowns store,",['customer service'],['disappointed']
"online school,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"dont think anyone really asked tho,",['reputation & heritage'],['disappointed']
"move trying open,",['customer service'],['disappointed']
"first,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"first,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"love watching videos,",['reputation & heritage'],['love']
"make chanel diamond would cute,",['product quality'],['love']
"looked gucci ghost ring underwhelmed,",['product quality'],['disappointed']
"like laugh daughter tell shes getting put 18 different boxes wrapped separately evil laughin whole time,",['customer service'],['love']
"damn gucci ghost ring sold everywhere hot minute good job mom,","['product quality', 'customer service']",['love']
"still walks flawlessly,",['product quality'],['love']
"marthahier love,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"lmaoooo started fly lost,","['product quality', 'customer service']",['disappointed']
"air louboutin 6s coming 2020,",['product quality'],['excited']
"also want kidnapped get two lv bags,",['product quality'],['love']
"exe chief congratulations store opened small street jhb,",['reputation & heritage'],['excited']
"fortnite bro thats guy fortnight,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"cant lv ohio,",['customer service'],['disappointed']
"wonderful animition,",['product quality'],['love']
"ngl chanel nail polish really good tones polish since middle school like opi orly essie dior etc 10 years,",['product quality'],['love']
"like normal nail polish wayyyyyyy worst explotation cruelty carry,","['product quality', 'ethical practices']",['worse']
"youre sad put lipstick attack coco chanel,",['reputation & heritage'],['love']
"thats love chanel,",['reputation & heritage'],['love']
"think hes dead love karl much,",['reputation & heritage'],['love']
"one girl looks girl crying acted also crying camera points,",['customer service'],['disappointed']
"cried lol,",['customer service'],['disappointed']
"absolutely yes,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['excited']
"ruined perfectly good chanel,",['product quality'],['horrible']
"shouldve netflix new cake show,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"trust nothing anything could cake,",['customer service'],['disappointed']
"totally expecting sort transition exceeded expectations,",['product quality'],['impressed']
"okay many question 1 make chains purse know wasnt going fall,",['product quality'],['disappointed']
"confused chanel wasnt shadow,",['reputation & heritage'],['confused']
"something love,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"wasnt expecting look good,",['product quality'],['impressed']
"watch regular rackets become expensive people quarantine get bored,",['product quality'],['disappointed']
"still love colors like look almost black theyre red purple,",['product quality'],['love']
"know rouge noir im 90s uk girl pale beige pout grey eyeliner pack marlboro lights wonder bra sorted,",['product quality'],['love']
"yes wicked essie,",['reputation & heritage'],['love']
"perfect timing,",['customer service'],['love']
"looks amazing actual look feels simple despite theme,",['product quality'],['amazing']
"one actually really liked outfit,",['product quality'],['love']
"stylist also rose last time,",['customer service'],['love']
"fit makes jennie comfortable maybe didnt like long dresses watch interview said shes curious sit crazy dresses,",['product quality'],['disappointed']
"would crime didnt go tbh like chanel themed,",['reputation & heritage'],['disappointed']
"sosisosi see didnt ignore fact screaming say jennie,",['reputation & heritage'],['horrible']
"never find stylish idk manicure point,",['product quality'],['disappointed']
"boys little boys obviously problem yohr appearance want commemt fix first,",['customer service'],['disappointed']
"thin love bracelet supremacy,",['product quality'],['love']
"whats everyones sudden hatred arm hair,",['reputation & heritage'],['hate']
"im excited work hard one take able buy nice things like,",['product quality'],['excited']
